date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,Next_Day_AQI
2023-06-23,69.20833333333333,21.2125,56.81666666666666,7.983333333333333,9.466666666666669,210.7083333333333,55.79166666666666,30.129166666666663,76.16666666666667,0.0166666666666666,69.08333333333333
2023-06-24,69.08333333333333,20.891666666666666,51.25416666666666,8.558333333333334,10.108333333333333,221.25,53.375,30.1125,77.95833333333333,0.0416666666666666,66.875
2023-06-25,66.875,19.9375,47.65833333333333,9.5,11.633333333333333,252.29166666666663,58.54166666666666,30.33333333333333,78.58333333333333,0.0208333333333333,69.125
2023-06-26,69.125,21.7125,50.48333333333333,9.433333333333334,13.425,267.7916666666667,63.04166666666666,30.4875,77.125,0.0333333333333333,72.58333333333333
2023-06-27,72.58333333333333,24.120833333333334,63.80833333333334,8.891666666666667,11.779166666666669,246.25,64.125,30.6375,76.125,0.0333333333333333,74.75
2023-06-28,74.75,21.1375,58.1125,6.666666666666667,4.366666666666666,159.91666666666666,54.875,30.84583333333333,75.5,0.0,63.333333333333336
2023-06-29,63.333333333333336,15.095833333333331,38.891666666666666,6.191666666666666,3.7875,148.625,51.66666666666666,31.09166666666667,73.33333333333333,0.0125,56.958333333333336
2023-06-30,56.958333333333336,17.712500000000002,45.69166666666666,5.841666666666666,3.5,147.83333333333334,49.958333333333336,30.808333333333334,73.29166666666667,0.0416666666666666,69.91666666666667
2023-07-01,69.91666666666667,24.804166666666664,72.8125,6.491666666666667,4.016666666666667,150.875,50.5,30.854166666666668,74.41666666666667,0.0458333333333333,79.20833333333333
2023-07-02,79.20833333333333,25.6,94.50416666666666,7.875,5.291666666666667,165.25,58.458333333333336,30.77083333333333,75.83333333333333,0.0166666666666666,77.83333333333333
2023-07-03,77.83333333333333,25.02083333333333,114.375,8.145833333333334,5.541666666666667,156.0,55.875,30.725,77.58333333333333,0.0166666666666666,80.83333333333333
2023-07-04,80.83333333333333,25.89583333333333,107.65416666666664,6.6375,4.908333333333333,156.25,57.208333333333336,30.6125,73.75,0.0041666666666666,81.20833333333333
2023-07-05,81.20833333333333,27.39583333333333,101.9125,5.9750000000000005,4.316666666666666,147.70833333333334,64.54166666666667,30.879166666666663,72.0,0.025,87.33333333333333
2023-07-06,87.33333333333333,34.541666666666664,142.74166666666667,8.854166666666666,6.308333333333334,181.0,68.91666666666667,30.829166666666666,73.79166666666667,0.0041666666666666,96.16666666666669
2023-07-07,96.16666666666669,31.6375,137.5375,10.195833333333333,6.241666666666667,190.8333333333333,62.41666666666666,31.675,73.41666666666667,0.0,103.0
2023-07-08,103.0,38.95,201.79166666666663,11.008333333333333,5.716666666666666,193.75,61.91666666666666,31.325,73.41666666666667,0.1666666666666666,127.25
2023-07-09,127.25,36.579166666666666,209.97916666666663,9.320833333333333,5.5,175.875,63.333333333333336,31.004166666666663,74.25,0.0041666666666666,117.83333333333331
2023-07-10,117.83333333333331,29.266666666666666,142.59583333333333,6.704166666666667,4.4750000000000005,144.125,58.208333333333336,30.9875,67.25,0.0,87.16666666666667
2023-07-11,87.16666666666667,29.65416666666667,113.32916666666668,6.391666666666667,4.1875,148.625,58.875,31.3,64.375,0.0,86.58333333333333
2023-07-12,86.58333333333333,28.075,116.82916666666668,5.8875,3.866666666666666,140.04166666666666,56.625,31.10833333333333,65.125,0.0,82.95833333333333
2023-07-13,82.95833333333333,25.870833333333334,121.05833333333334,5.7875000000000005,3.85,134.25,57.25,31.03333333333333,67.25,0.0041666666666666,83.29166666666667
2023-07-14,83.29166666666667,28.77083333333333,109.4125,5.591666666666666,3.9125,131.08333333333334,54.75,30.866666666666664,67.20833333333333,0.0083333333333333,83.66666666666667
2023-07-15,83.66666666666667,27.7625,89.37916666666666,5.6125,3.6375,127.29166666666669,51.458333333333336,30.504166666666663,68.54166666666667,0.0,91.58333333333331
2023-07-16,91.58333333333331,34.525,108.42916666666667,6.075,3.720833333333333,141.0,54.208333333333336,30.4375,68.41666666666667,0.0,93.625
2023-07-17,93.625,29.433333333333334,97.9875,6.833333333333333,4.3875,152.0,56.0,30.7875,70.83333333333333,0.0083333333333333,82.75
2023-07-18,82.75,24.34166666666667,79.39166666666667,6.775,4.4125000000000005,149.33333333333334,53.958333333333336,30.241666666666664,74.5,0.025,71.83333333333333
2023-07-19,71.83333333333333,22.329166666666666,75.69166666666666,7.270833333333333,4.570833333333334,142.83333333333334,54.083333333333336,30.116666666666664,74.125,0.0041666666666666,78.45833333333333
2023-07-20,78.45833333333333,28.179166666666664,110.34583333333336,10.595833333333331,6.9,182.5,55.41666666666666,30.52083333333333,72.20833333333333,0.0,77.875
2023-07-21,77.875,21.0,77.78750000000001,9.55,6.145833333333333,178.20833333333334,52.16666666666666,30.39583333333333,75.91666666666667,0.1958333333333333,69.375
2023-07-22,69.375,22.870833333333334,85.2,10.070833333333333,6.0875,187.0,59.375,30.525,77.08333333333333,0.0083333333333333,70.29166666666667
2023-07-23,70.29166666666667,18.95,41.1125,14.604166666666666,9.054166666666667,279.4166666666667,75.91666666666667,30.15416666666667,81.625,1.1458333333333333,61.66666666666666
2023-07-24,61.66666666666666,15.116666666666667,24.0,15.891666666666666,10.125,309.5,81.54166666666667,28.1125,88.75,0.6833333333333332,62.41666666666666
2023-07-25,62.41666666666666,24.066666666666663,57.37083333333334,21.4125,9.0875,287.3333333333333,51.875,28.5,85.375,0.2916666666666667,76.125
2023-07-26,76.125,22.508333333333336,49.2125,17.425,9.5875,261.4166666666667,61.958333333333336,28.816666666666663,83.41666666666667,0.025,71.91666666666667
2023-07-27,71.91666666666667,20.125,53.0875,10.5875,4.5625,184.5,51.75,28.84583333333333,83.16666666666667,0.0375,65.79166666666667
2023-07-28,65.79166666666667,19.704166666666666,55.93333333333334,8.15,3.7916666666666665,163.83333333333334,46.5,28.745833333333334,81.66666666666667,0.0083333333333333,65.04166666666667
2023-07-29,65.04166666666667,20.40833333333333,75.26666666666667,8.633333333333333,3.7125,148.95833333333334,42.333333333333336,28.683333333333334,80.875,0.0375,72.29166666666667
2023-07-30,72.29166666666667,23.104166666666668,85.98333333333333,9.8,4.0625,163.79166666666666,41.5,28.766666666666666,82.70833333333333,0.0333333333333333,71.04166666666667
2023-07-31,71.04166666666667,21.4,77.63333333333334,9.4875,4.154166666666667,163.875,39.708333333333336,28.691666666666663,84.54166666666667,0.0541666666666666,70.45833333333333
2023-08-01,70.45833333333333,20.725,72.02499999999999,8.770833333333334,3.9875,160.83333333333334,42.708333333333336,28.620833333333334,84.83333333333333,0.0458333333333333,68.625
2023-08-02,68.625,21.20833333333333,68.73333333333333,7.5375,3.716666666666667,157.08333333333334,48.79166666666666,28.58333333333333,83.16666666666667,0.0583333333333333,71.08333333333333
2023-08-03,71.08333333333333,23.95,91.36666666666667,7.529166666666666,4.0625,156.79166666666666,51.208333333333336,28.48333333333333,82.16666666666667,0.0333333333333333,80.625
2023-08-04,80.625,26.754166666666663,109.07083333333333,8.529166666666667,4.495833333333334,159.625,50.958333333333336,28.441666666666663,83.45833333333333,0.0375,77.20833333333333
2023-08-05,77.20833333333333,23.229166666666668,108.2625,7.195833333333333,4.241666666666666,151.20833333333334,55.083333333333336,28.329166666666666,81.75,0.0375,78.08333333333333
2023-08-06,78.08333333333333,23.48333333333333,100.2875,5.845833333333334,3.3708333333333336,142.0,50.04166666666666,28.23333333333333,80.41666666666667,0.0291666666666666,76.08333333333333
2023-08-07,76.08333333333333,26.541666666666668,101.7625,5.804166666666667,3.0708333333333333,145.5,48.79166666666666,28.041666666666668,80.20833333333333,0.0708333333333333,76.04166666666667
2023-08-08,76.04166666666667,21.92083333333333,66.89166666666667,6.270833333333333,3.3666666666666667,139.16666666666666,48.125,27.995833333333334,81.66666666666667,0.0916666666666666,70.20833333333333
2023-08-09,70.20833333333333,20.058333333333334,58.833333333333336,6.504166666666666,3.5666666666666664,145.45833333333334,46.583333333333336,27.97083333333333,81.625,0.0333333333333333,64.83333333333333
2023-08-10,64.83333333333333,18.725,54.11666666666667,7.166666666666667,3.670833333333333,146.33333333333334,46.083333333333336,27.829166666666666,82.45833333333333,0.0666666666666666,66.04166666666667
2023-08-11,66.04166666666667,19.4625,55.42083333333333,7.208333333333333,3.6916666666666655,138.875,45.708333333333336,27.72083333333333,82.29166666666667,0.0541666666666666,64.875
2023-08-12,64.875,18.53333333333333,50.42083333333333,6.2250000000000005,3.3166666666666664,136.20833333333334,44.833333333333336,27.59583333333333,81.45833333333333,0.0333333333333333,64.33333333333333
2023-08-13,64.33333333333333,18.9375,56.2375,6.191666666666666,3.275,135.375,46.583333333333336,27.625,80.79166666666667,0.025,63.0
2023-08-14,63.0,17.6375,54.30416666666667,7.2875,3.8875,136.70833333333334,49.04166666666666,27.758333333333336,83.83333333333333,0.0,61.708333333333336
2023-08-15,61.708333333333336,16.229166666666668,58.35833333333333,8.125,4.758333333333334,136.375,46.29166666666666,27.579166666666666,84.58333333333333,0.0208333333333333,55.875
2023-08-16,55.875,13.9,49.74583333333334,7.295833333333333,4.358333333333333,151.875,44.833333333333336,27.52083333333333,81.04166666666667,0.0,53.708333333333336
2023-08-17,53.708333333333336,13.7625,34.02916666666667,5.879166666666666,3.2125,140.58333333333334,39.79166666666666,27.29583333333333,76.70833333333333,0.0083333333333333,56.16666666666666
2023-08-18,56.16666666666666,16.258333333333333,43.9125,5.75,3.108333333333333,138.54166666666666,42.75,27.370833333333334,76.04166666666667,0.0,57.958333333333336
2023-08-19,57.958333333333336,15.691666666666668,59.07916666666667,6.354166666666667,3.5125,132.25,49.208333333333336,27.1875,78.83333333333333,0.0041666666666666,58.25
2023-08-20,58.25,15.329166666666666,63.86666666666667,7.316666666666666,4.0,125.91666666666669,47.0,27.316666666666663,78.95833333333333,0.0,56.04166666666666
2023-08-21,56.04166666666666,14.479166666666666,53.2375,6.466666666666666,3.6833333333333336,127.79166666666669,44.708333333333336,27.42083333333333,79.66666666666667,0.0,55.0
2023-08-22,55.0,14.620833333333332,40.80833333333333,6.366666666666667,3.5083333333333333,128.08333333333334,41.708333333333336,27.191666666666663,80.5,0.025,57.04166666666666
2023-08-23,57.04166666666666,15.866666666666667,40.0,7.016666666666667,3.3000000000000003,142.08333333333334,38.5,26.883333333333336,81.45833333333333,0.0791666666666666,58.208333333333336
2023-08-24,58.208333333333336,16.654166666666665,42.4625,7.633333333333333,3.525,145.5,39.958333333333336,26.875,84.54166666666667,0.0833333333333333,62.91666666666666
2023-08-25,62.91666666666666,17.983333333333334,48.26666666666667,8.358333333333333,3.954166666666667,133.29166666666666,43.29166666666666,26.816666666666663,84.08333333333333,0.0875,60.208333333333336
2023-08-26,60.208333333333336,16.383333333333333,46.2625,7.816666666666666,4.041666666666667,127.54166666666669,40.875,26.741666666666664,85.29166666666667,0.0999999999999999,58.75
2023-08-27,58.75,15.591666666666669,39.97916666666666,7.929166666666667,4.0375000000000005,133.83333333333334,39.833333333333336,26.975,82.79166666666667,0.0416666666666666,60.0
2023-08-28,60.0,18.820833333333333,51.01666666666667,6.925,3.545833333333333,138.66666666666666,44.79166666666666,26.879166666666663,82.875,0.0458333333333333,64.125
2023-08-29,64.125,16.445833333333333,42.47083333333333,7.954166666666667,4.083333333333333,148.375,43.208333333333336,26.945833333333336,83.66666666666667,0.0291666666666666,58.5
2023-08-30,58.5,15.725,54.520833333333336,8.695833333333333,4.8875,148.70833333333334,46.91666666666666,27.004166666666663,82.41666666666667,0.0208333333333333,57.79166666666666
2023-08-31,57.79166666666666,16.925,72.08333333333333,8.9,5.170833333333333,140.45833333333334,45.625,27.0125,81.29166666666667,0.0083333333333333,62.333333333333336
2023-09-01,62.333333333333336,17.979166666666668,78.8875,11.120833333333332,5.879166666666666,163.33333333333334,45.91666666666666,26.7375,80.75,0.0,62.75
2023-09-02,62.75,18.425,77.6125,8.770833333333334,4.95,149.95833333333334,49.458333333333336,27.21666666666667,75.875,0.0,64.83333333333333
2023-09-03,64.83333333333333,19.4125,61.895833333333336,7.491666666666667,4.220833333333333,147.70833333333334,46.79166666666666,27.40833333333333,75.95833333333333,0.0375,67.83333333333333
2023-09-04,67.83333333333333,21.73333333333333,62.98333333333333,7.845833333333334,3.9125,153.08333333333334,45.54166666666666,27.60833333333333,75.70833333333333,0.0041666666666666,69.75
2023-09-05,69.75,20.54583333333333,60.74583333333334,9.441666666666666,4.779166666666667,165.0,46.5,27.666666666666668,78.41666666666667,0.0208333333333333,72.41666666666667
2023-09-06,72.41666666666667,23.48333333333333,76.97916666666667,11.866666666666667,5.966666666666666,183.875,51.75,27.77916666666667,80.04166666666667,0.0,69.79166666666667
2023-09-07,69.79166666666667,20.191666666666663,66.2625,9.383333333333336,4.5875,153.95833333333334,50.5,28.266666666666666,80.33333333333333,0.0,69.5
2023-09-08,69.5,21.320833333333333,64.8625,8.200000000000001,4.083333333333333,157.41666666666666,50.125,28.129166666666663,80.875,0.0,64.625
2023-09-09,64.625,16.108333333333334,49.3625,7.725,3.9125,154.91666666666666,46.958333333333336,28.0625,79.29166666666667,0.0,55.375
2023-09-10,55.375,14.170833333333334,32.77916666666667,7.337499999999999,3.766666666666667,152.16666666666666,48.41666666666666,27.96666666666667,80.25,0.0,57.04166666666666
2023-09-11,57.04166666666666,16.070833333333333,37.204166666666666,6.791666666666667,3.6125,130.08333333333334,49.833333333333336,28.0375,77.75,0.0,59.708333333333336
2023-09-12,59.708333333333336,16.150000000000002,35.725,6.504166666666666,3.5583333333333336,119.16666666666669,50.75,28.0,75.70833333333333,0.0,57.125
2023-09-13,57.125,16.120833333333334,35.729166666666664,7.333333333333333,3.883333333333333,134.79166666666666,48.75,27.879166666666663,78.25,0.0166666666666666,60.875
2023-09-14,60.875,17.6375,40.9875,9.05,4.883333333333334,156.625,43.125,27.820833333333336,80.75,0.0041666666666666,63.583333333333336
2023-09-15,63.583333333333336,17.349999999999998,43.2625,10.666666666666666,5.879166666666666,167.33333333333334,43.66666666666666,27.85833333333333,81.45833333333333,0.0,57.04166666666666
2023-09-16,57.04166666666666,16.104166666666668,37.7875,8.408333333333333,4.829166666666667,145.20833333333334,44.25,28.52083333333333,78.875,0.0125,64.58333333333333
2023-09-17,64.58333333333333,20.604166666666668,58.71666666666667,9.4,5.141666666666667,157.95833333333334,48.875,28.97083333333333,78.54166666666667,0.0,66.79166666666667
2023-09-18,66.79166666666667,19.64583333333333,74.40416666666667,11.254166666666668,5.375,184.75,51.29166666666666,29.308333333333334,79.91666666666667,0.0,66.58333333333333
2023-09-19,66.58333333333333,22.370833333333334,72.52499999999999,15.754166666666668,6.158333333333334,249.0833333333333,55.625,29.816666666666663,77.0,0.0,76.625
2023-09-20,76.625,24.0875,65.76666666666667,21.71666666666667,6.508333333333333,309.0416666666667,42.91666666666666,28.9,80.83333333333333,0.5,75.33333333333333
2023-09-21,75.33333333333333,19.904166666666665,44.425,20.6,10.154166666666669,330.3333333333333,73.04166666666667,29.508333333333336,79.45833333333333,0.1458333333333333,74.125
2023-09-22,74.125,24.575,73.58749999999999,21.629166666666663,10.054166666666667,298.5833333333333,57.16666666666666,28.275,85.33333333333333,0.0,73.875
2023-09-23,73.875,24.866666666666664,92.40416666666664,13.5375,6.283333333333334,199.66666666666663,52.333333333333336,29.0,82.95833333333333,0.0,91.66666666666669
2023-09-24,91.66666666666669,42.2,196.775,10.154166666666669,4.804166666666666,185.375,58.91666666666666,28.52916666666667,77.45833333333333,0.0,146.95833333333334
2023-09-25,146.95833333333334,70.67916666666666,294.4833333333333,13.583333333333334,5.6875,232.16666666666663,65.29166666666667,27.90833333333333,74.79166666666667,0.0,171.29166666666666
2023-09-26,171.29166666666666,61.62916666666666,229.875,29.620833333333334,11.8375,496.5416666666667,68.25,26.891666666666666,75.79166666666667,0.0,120.25
2023-09-27,120.25,37.125,139.07500000000002,20.6375,10.266666666666667,298.5416666666667,72.70833333333333,28.6375,74.45833333333333,0.0,97.95833333333331
2023-09-28,97.95833333333331,29.9375,86.16666666666667,19.066666666666663,6.95,278.0416666666667,63.333333333333336,29.633333333333336,69.91666666666667,0.0,86.5
2023-09-29,86.5,29.25,104.30416666666667,15.3125,6.133333333333333,252.8333333333333,68.29166666666667,28.85,77.75,0.0,98.33333333333331
2023-09-30,98.33333333333331,40.12083333333333,155.32083333333333,24.166666666666668,8.762500000000001,373.625,74.70833333333333,30.433333333333334,57.75,0.0,125.5
2023-10-01,125.5,41.45,130.99583333333334,24.704166666666666,13.983333333333334,441.2916666666667,96.83333333333331,29.933333333333334,44.16666666666666,0.0,92.04166666666669
2023-10-02,92.04166666666669,25.016666666666666,79.1125,22.275,7.720833333333334,336.7083333333333,74.5,28.6375,67.125,0.0,70.45833333333333
2023-10-03,70.45833333333333,19.54583333333333,56.55,16.3875,6.404166666666666,238.0,57.66666666666666,28.2875,83.75,0.0,68.16666666666667
2023-10-04,68.16666666666667,21.96666666666667,60.17083333333333,14.25,6.0,220.04166666666663,62.0,28.6,80.5,0.0,72.04166666666667
2023-10-05,72.04166666666667,23.816666666666663,66.71249999999999,10.195833333333333,5.4625,205.41666666666663,73.29166666666667,28.85833333333333,76.5,0.0,79.0
2023-10-06,79.0,26.85833333333333,73.5625,8.450000000000001,4.429166666666666,194.9583333333333,70.04166666666667,28.96666666666667,73.16666666666667,0.0,81.25
2023-10-07,81.25,25.02916666666667,67.60000000000001,9.141666666666667,4.1625,194.8333333333333,65.375,28.84583333333333,74.41666666666667,0.0125,79.70833333333333
2023-10-08,79.70833333333333,28.95833333333333,110.63333333333334,9.445833333333333,4.258333333333334,187.0833333333333,61.75,29.070833333333336,77.125,0.0375,85.0
2023-10-09,85.0,26.40416666666667,99.89583333333331,8.054166666666667,3.820833333333333,172.58333333333334,62.75,28.975,77.66666666666667,0.0,75.70833333333333
2023-10-10,75.70833333333333,21.95,83.30416666666666,9.383333333333333,4.129166666666666,185.875,59.708333333333336,28.77916666666667,77.33333333333333,0.0,67.125
2023-10-11,67.125,17.591666666666665,55.4375,13.145833333333334,5.883333333333333,225.25,56.208333333333336,28.70833333333333,78.875,0.0,62.29166666666666
2023-10-12,62.29166666666666,18.8375,58.85833333333333,12.7875,6.041666666666667,221.29166666666663,55.583333333333336,28.441666666666663,77.70833333333333,0.0,66.625
2023-10-13,66.625,19.8125,61.62916666666666,13.0,5.9125000000000005,219.875,56.208333333333336,28.28333333333333,74.91666666666667,0.0,67.29166666666667
2023-10-14,67.29166666666667,20.954166666666666,58.85833333333334,11.529166666666669,4.870833333333334,196.54166666666663,55.16666666666666,28.23333333333333,72.625,0.0,75.125
2023-10-15,75.125,29.35,102.725,10.0375,4.083333333333333,181.625,54.0,28.9625,71.45833333333333,0.0125,87.5
2023-10-16,87.5,25.625,71.15833333333333,9.633333333333333,3.85,181.2083333333333,58.25,27.96666666666667,75.125,0.0499999999999999,72.08333333333333
2023-10-17,72.08333333333333,21.379166666666663,60.79166666666666,12.179166666666667,4.691666666666666,213.66666666666663,60.125,27.995833333333334,75.83333333333333,0.0375,80.16666666666667
2023-10-18,80.16666666666667,33.59166666666667,68.08333333333333,32.61666666666667,12.520833333333334,511.8333333333333,65.54166666666667,28.641666666666666,67.04166666666667,0.0,115.25
2023-10-19,115.25,43.59166666666667,89.58749999999999,40.05416666666667,12.133333333333333,661.375,76.70833333333333,27.825,69.08333333333333,0.0,100.20833333333331
2023-10-20,100.20833333333331,27.92083333333333,60.49583333333334,18.925,7.358333333333333,331.625,66.58333333333333,28.2,78.04166666666667,0.0,82.54166666666667
2023-10-21,82.54166666666667,28.95,65.25416666666666,28.0875,10.4125,429.3333333333333,61.583333333333336,28.52916666666667,75.125,0.0,85.875
2023-10-22,85.875,27.883333333333336,73.13333333333334,27.0125,7.524999999999999,397.75,50.0,27.866666666666664,80.375,0.0,86.29166666666667
2023-10-23,86.29166666666667,30.42083333333333,65.45416666666667,28.84583333333333,10.158333333333331,445.4166666666667,62.75,28.0,78.70833333333333,0.0,92.29166666666669
2023-10-24,92.29166666666669,31.766666666666666,64.94166666666666,26.40833333333333,9.75,412.4166666666667,61.875,28.03333333333333,76.625,0.0,89.75
2023-10-25,89.75,29.0375,61.225,25.704166666666666,7.654166666666666,437.7083333333333,57.66666666666666,28.5625,76.04166666666667,0.0,85.125
2023-10-26,85.125,28.3,58.5625,25.27916666666667,7.45,407.2083333333333,57.625,28.2,74.45833333333333,0.0,86.41666666666667
2023-10-27,86.41666666666667,30.84583333333333,59.333333333333336,19.54583333333333,5.966666666666666,324.0416666666667,63.79166666666666,28.191666666666663,77.41666666666667,0.0,89.95833333333333
2023-10-28,89.95833333333333,29.775,63.74583333333334,21.96666666666667,8.975,339.0416666666667,69.125,28.504166666666663,73.83333333333333,0.0249999999999999,90.625
2023-10-29,90.625,28.27083333333333,58.82083333333333,30.60833333333333,11.458333333333334,439.5416666666667,70.5,27.625,74.875,0.0,85.41666666666667
2023-10-30,85.41666666666667,23.329166666666666,44.61666666666667,24.683333333333334,9.166666666666666,393.75,81.45833333333333,28.4,64.08333333333333,0.0,77.75
2023-10-31,77.75,26.10833333333333,47.15416666666667,30.7125,12.479166666666666,460.75,82.70833333333333,29.59583333333333,38.5,0.0,87.04166666666667
2023-11-01,87.04166666666667,32.72083333333333,57.13333333333333,35.333333333333336,13.4,565.2083333333334,84.0,29.9625,30.45833333333333,0.0,117.45833333333331
2023-11-02,117.45833333333331,40.74166666666667,71.03333333333333,30.40833333333333,15.354166666666666,609.125,101.54166666666669,29.375,36.41666666666666,0.0,106.75
2023-11-03,106.75,36.44583333333333,67.06666666666666,23.354166666666668,7.104166666666667,427.1666666666667,86.33333333333333,28.933333333333334,58.375,0.0,101.75
2023-11-04,101.75,38.425,68.39999999999999,23.354166666666668,6.791666666666667,415.625,76.83333333333333,28.054166666666664,75.70833333333333,0.0,104.16666666666669
2023-11-05,104.16666666666669,33.0625,60.19583333333333,28.52916666666667,8.120833333333334,500.25,74.66666666666667,28.075,71.75,0.0,94.95833333333331
2023-11-06,94.95833333333331,37.9125,71.37916666666666,23.89583333333333,12.433333333333332,505.375,91.29166666666669,28.3125,58.29166666666666,0.0,118.16666666666669
2023-11-07,118.16666666666669,49.975,86.45,41.91666666666666,16.608333333333334,780.0833333333334,76.16666666666667,28.28333333333333,44.04166666666666,0.0,151.66666666666666
2023-11-08,151.66666666666666,61.1625,104.60833333333332,44.69583333333333,18.9,885.2916666666666,65.04166666666667,27.566666666666663,49.375,0.0,151.58333333333334
2023-11-09,151.58333333333334,56.395833333333336,98.0875,26.745833333333334,13.0,616.0416666666666,101.375,27.54583333333333,61.91666666666666,0.0,120.95833333333331
2023-11-10,120.95833333333331,29.0375,62.958333333333336,29.779166666666665,10.029166666666669,495.3333333333333,68.91666666666667,27.704166666666666,51.333333333333336,0.0,75.54166666666667
2023-11-11,75.54166666666667,22.15,34.94583333333333,24.266666666666666,13.208333333333334,451.2916666666667,72.0,25.975,34.958333333333336,0.0,79.375
2023-11-12,79.375,26.85833333333333,41.10833333333333,30.554166666666664,22.504166666666663,579.5416666666666,81.125,25.2375,43.5,0.0,96.58333333333331
2023-11-13,96.58333333333331,34.1,54.04583333333333,43.80416666666667,20.54583333333333,772.9166666666666,73.66666666666667,24.48333333333333,56.875,0.0,92.08333333333331
2023-11-14,92.08333333333331,27.179166666666664,41.9875,32.09166666666667,16.858333333333334,570.5833333333334,66.16666666666667,25.84583333333333,42.04166666666666,0.0,82.16666666666667
2023-11-15,82.16666666666667,36.40416666666667,53.74166666666667,15.208333333333334,13.858333333333334,451.2916666666667,102.75,25.729166666666668,34.5,0.0,122.33333333333331
2023-11-16,122.33333333333331,49.020833333333336,72.93333333333334,18.004166666666666,17.154166666666665,529.9583333333334,103.20833333333331,25.34583333333333,33.083333333333336,0.0,127.625
2023-11-17,127.625,40.77916666666667,60.6,18.291666666666668,14.2375,499.0416666666667,96.625,24.816666666666663,32.416666666666664,0.0,132.29166666666666
2023-11-18,132.29166666666666,75.42916666666666,114.80416666666667,29.175,17.75,733.5833333333334,94.25,24.566666666666663,31.291666666666668,0.0,168.75
2023-11-19,168.75,97.7375,150.23749999999998,25.016666666666666,17.933333333333334,738.3333333333334,96.5,24.445833333333336,35.916666666666664,0.0,172.125
2023-11-20,172.125,87.15416666666665,131.475,14.970833333333331,15.220833333333331,663.75,120.875,25.34166666666667,35.208333333333336,0.0,162.20833333333334
2023-11-21,162.20833333333334,74.0125,110.37083333333334,14.708333333333334,18.0875,645.7083333333334,119.95833333333331,25.9625,33.375,0.0,156.5
2023-11-22,156.5,63.8,96.88333333333333,24.21666666666667,18.52083333333333,685.7916666666666,105.66666666666669,24.129166666666663,45.125,0.0,149.83333333333334
2023-11-23,149.83333333333334,46.9375,89.44583333333333,31.05,20.679166666666667,698.5,107.45833333333331,25.96666666666667,66.20833333333333,0.0,124.0
2023-11-24,124.0,46.19583333333333,83.16666666666667,26.21666666666667,19.6,699.2083333333334,85.58333333333333,25.604166666666668,60.91666666666666,0.0,142.70833333333334
2023-11-25,142.70833333333334,55.9125,84.075,11.870833333333332,16.791666666666668,588.2083333333334,112.16666666666669,26.641666666666666,37.625,0.0,151.375
2023-11-26,151.375,55.8625,85.80833333333334,15.066666666666668,11.554166666666667,449.75,99.70833333333331,22.054166666666664,59.458333333333336,0.1583333333333333,133.33333333333334
2023-11-27,133.33333333333334,52.92916666666667,80.10833333333333,19.841666666666665,16.004166666666666,596.25,86.54166666666667,20.758333333333333,65.0,0.0,149.58333333333334
2023-11-28,149.58333333333334,59.40416666666667,88.36666666666667,19.541666666666668,19.23333333333333,677.4166666666666,101.54166666666669,21.15833333333333,58.458333333333336,0.0,152.75
2023-11-29,152.75,55.0375,81.61666666666666,22.383333333333336,19.5,676.7083333333334,94.70833333333331,20.9875,55.66666666666666,0.0,140.91666666666666
2023-11-30,140.91666666666666,53.12083333333334,81.79583333333333,41.708333333333336,20.954166666666666,933.0416666666666,73.20833333333333,21.625,60.958333333333336,0.0,131.875
2023-12-01,131.875,37.016666666666666,54.45,34.55833333333333,16.766666666666666,708.4166666666666,72.08333333333333,22.70833333333333,52.458333333333336,0.0,102.54166666666669
2023-12-02,102.54166666666669,40.53333333333333,60.6875,13.4375,13.695833333333333,492.3333333333333,87.375,22.6375,49.208333333333336,0.0,117.625
2023-12-03,117.625,39.05833333333333,58.12083333333333,14.725,16.308333333333334,537.2916666666666,90.33333333333331,22.5,49.708333333333336,0.0,104.75
2023-12-04,104.75,38.875,59.025,17.9375,18.316666666666663,534.6666666666666,86.5,22.041666666666668,50.833333333333336,0.0,97.91666666666669
2023-12-05,97.91666666666669,29.666666666666668,45.8375,19.48333333333333,15.8875,515.625,82.08333333333333,21.73333333333333,46.708333333333336,0.0,83.91666666666667
2023-12-06,83.91666666666667,25.491666666666664,38.391666666666666,16.691666666666666,13.370833333333332,469.9583333333333,85.0,21.554166666666664,42.54166666666666,0.0,78.75
2023-12-07,78.75,27.991666666666664,41.1,17.791666666666668,14.5625,492.875,90.16666666666669,21.616666666666664,40.29166666666666,0.0,91.125
2023-12-08,91.125,28.27083333333333,42.175,27.4875,20.29583333333333,600.2083333333334,86.58333333333333,20.854166666666668,53.66666666666666,0.0,77.70833333333333
2023-12-09,77.70833333333333,22.229166666666668,54.2,34.704166666666666,12.833333333333334,520.2083333333334,63.833333333333336,22.245833333333334,72.25,0.0,95.375
2023-12-10,95.375,39.93333333333333,70.74583333333334,40.21666666666667,32.020833333333336,777.5833333333334,79.79166666666667,20.9125,62.25,0.0,93.125
2023-12-11,93.125,22.85,46.42083333333333,33.112500000000004,11.508333333333333,516.75,57.708333333333336,21.141666666666666,77.875,0.0,81.125
2023-12-12,81.125,31.73333333333333,62.625,43.0875,23.72083333333333,638.125,68.04166666666667,21.566666666666663,70.20833333333333,0.0,99.25
